id,label0,label1,label2,label3,label4,label5,label6,label7
southparkboys-medium.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
free-islamic-cartoon-screensaver-567782.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
forest02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
inside.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
we-without-wings-under-the-innocent-sky.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
astro-boy-cartoon-10-2-s-307x512.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
simpsonsintronew.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
school-hair-cartoon.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nezha-Conquers-the-Dragon-King2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
popb100916.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
kids-tv-shows-movies-2-0-s-307x512.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47713.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
noddy-cartoon.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cartoon-bear-scene-40.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
personal11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Titanic-cartoon-movie-pic3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unnamed.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mamhua.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sleeping-Beauty.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ScreenShot002.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Genshiken---anime-screenshot.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
download (1).jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Snow-White-Aurora-Jasmine-disney-princess-17324013-1024-768.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bg001.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Disney-Valentines-Day-Mulan-Wallpaper.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Wonder-Woman-Animated-Movie-Screenshot.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Japanese-cartoon-3f-07.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stock-vector-cartoon-street-in-winter-40035562.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5wif4oaex4j7.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
m-1274932356416.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
manhua2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stag-night-cartoon.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13728611833234598506.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
chibi-maruko-screenshot-03-serie-dibujos-anime-japanese-cartoon-show.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cartoon-Kal-full.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
trees.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stock-vector-farm-illustration-funny-cartoon-and-vector-scene-43613791.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
952441-133603958666YQ.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
kids0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
manhua3.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Vector-illustration-of-Happy-family-Fapp-04.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scene-cartoon-by-eydam.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
street-57895.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
608-01089397w.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
night.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
m-1283860568766.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1314924322-20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51b81f56ee15283311.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
download.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fondo-de-pantalla-Manga-2.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rapunzel-tower-23516250.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F5S001.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010062416162654.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1222402287-ddvip-9112.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9MDDBKQ349GA0031.550x.0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
daily-cartoon-131119-465.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KaiEezi-ZamJam-market-03015-left.0139.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rainbow.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20120530110557-KefTG.thumb.600-0.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24331e5f-d78b-49e0-8d33-7c2b8fa5086f.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stock-vector-summer-fairytale-town-street-cartoon-85532080.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sfondocolombacartoonsandmovies.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
pablo-picasso-violin-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pyotr-konchalovsky-portrait-of-a-violinist-grigory-fedorovich-romashkov-1918-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-a-pot-of-geraniums-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
louis-marcoussis-viareggio-la-depeche-de-toulouse.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pyotr-konchalovsky-still-life-the-stove-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-churches-1916.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-costume-design-for-salome-1917.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
paul-cezanne-bibemus-quarry-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-view-of-the-bridge-1938-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-pears-and-grapes-on-a-table-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
yiannis-tsaroychis-still-life-on-yellowish-background-1935.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
georges-braque-plate-and-fruit-dish-1908.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-the-crew-on-the-move-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
david-burliuk-horses-1910.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-tea-cups-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
auguste-herbin-villaggio-di-collina.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fernand-leger-a-b-c-1927.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
richard-lindner-i-ii.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jean-metzinger-still-life-playing-cards-coffee-cup-and-apples-1917-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
paul-cezanne-riverbanks-1905.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-lady-at-the-poster-column-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
m-h-maxy-still-life.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-tverskoi-boulevard-1917.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
saul-steinberg-head-1929.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-punchinello-with-guitar-1920.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
david-burliuk-japan-and-america-1921.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-death-of-the-mounted-general-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
albert-gleizes-on-a-sailboat.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-bureau-and-room-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vicente-manansala-birds-of-paradise.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
david-burliuk-woman-with-four-eyes-and-hen-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oleksandr-bogomazov-electrician-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-peasant-woman-carrying-buckets-with-water-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jacques-villon-abstract-figure-in-a-landscape.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
louis-marcoussis-still-life-with-envelope.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jury-annenkov-portrait-of-vsevolod-meyerhold-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
louis-marcoussis-poire-verte-et-couteau-1941.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
natalia-goncharova-dynamo-machine.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-the-open-book-1925-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fernand-leger-three-characters-1924.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
olga-rozanova-city.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
david-burliuk-horses-1908-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
olga-rozanova-city-on-fire.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-samovar-1913-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
carlos-merida-the-prodigal-son-1973.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-guitar-bottle-fruit-dish-and-glass-on-the-table-1919.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-the-violin-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
natalia-goncharova-cyclist.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-the-mountain-le-canigou-1921.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-lady-on-a-tram-station-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-the-bottle-of-anis-del-mono-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
salvador-dali-self-portrait-being-duplicated-into-three-1927.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nikos-hadjikyriakos-ghikas-paris-roofs-ii-1952.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jean-metzinger-the-village-1918.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-guard-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
david-burliuk-wind.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-the-reaper-on-red-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
marc-chagall-the-soldier-drinks-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
andr-lhote-l-atelier-sur-la-terrasse-de-mirmande-1957.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-portrait-of-m-v-matyushin-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-landscape-with-a-red-house-1917.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pyotr-konchalovsky-violinist-1918.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-interno-cubista-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pyotr-konchalovsky-city-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-still-life-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-portrait-of-artist-s-wife-and-daughter-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-still-life-with-egg-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oleksandr-bogomazov-cityscape-kiev.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
el-lissitzky-reminiscence-of-ravenna-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-landscape-with-dry-trees-and-tall-buildings-1920.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oleksandr-bogomazov-abstract-landscape-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
roger-de-la-fresnaye-landscape-at-ferte-soud-jouarre-1911.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
max-weber-russian-ballet.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-portrait-of-ivan-kliun-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lyonel-feininger-the-cathedral-1920.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-cityscape-composition-1916.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksandra-ekster-city-at-night-1919.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
louis-schanker-forms-in-action-1941.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oleksandr-bogomazov-fire-in-kiev-1916.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
andr-lhote-sur-la-terrasse-1945.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-bells-ivan-the-great-bell-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aristarkh-lentulov-saint-basil-s-cathedral-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
julio-gonzalez-femme-au-miroir-1937.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jacques-villon-les-peupliers.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
theo-van-doesburg-composition-the-cow-6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fernand-leger-the-great-tug-1923.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
paul-klee-swamp-legend-1919.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
franz-marc-in-the-rain-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oscar-dominguez-femme-l-ecritoire-1943.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
konstantin-vasilyev-not-detected-272792.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fernand-leger-composition-1920.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
karl-knaths-cylinders-1944.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
johannes-sveinsson-kjarval-hvitasunnudagr-1919.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-peasant-woman-with-buckets-1912.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kazimir-malevich-sewing-woman-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
maurice-de-vlaminck-wines-liquors-1910.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
diego-rivera-zapatista-landscape-the-guerrilla-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
georges-braque-checkerboard-tivoli-cinema-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
corneliu-michailescu-still-life-with-fruits.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oleksandr-bogomazov-abstract-composition-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lajos-tihanyi-still-life-with-pipe-1923.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lasar-segall-brazilian-landscape-1925.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
umberto-boccioni-the-drinker-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fernand-leger-woman-with-flower-portrait-study-1920.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
man-ray-untitled-1.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
juan-gris-grapes-1913.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
charles-lapicque-la-bugatti-1925.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
karl-knaths-frightened-deer-in-moonlight-1932.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-bust-of-young-woman-from-avignon-1907.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
oleksandr-bogomazov-toys-1914.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-queen-isabella-1908.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-seated-man-with-his-arms-crossed-1915.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
marevna-marie-vorobieff-study-of-a-dead-crow-1955.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jean-metzinger-landscape-1917.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pyotr-konchalovsky-still-life-with-a-samovar-1916.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pablo-picasso-woman-with-mandolin-1925.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
marevna-marie-vorobieff-port-of-stockholm-1962.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
